key,statute_code,law_section_code,law_section_desc,violation_type_code,violation_type,concat,count,top_level_epa_summary,top_level_usc,drilldown_epa_summary,drilldown_usc,drilldown_cfr,drilldown_fr,
RCRA-9003-OPMNT,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",OPMNT,Operation And Maintenance,"RCRA 9003 UST Release Detection, Prevention, Correction Regulations OPMNT Operation And Maintenance",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
CAA-211C-DMF,CAA,211C,Clean Air Act,DMF,Diesel Misfueling,CAA 211C Clean Air Act DMF Diesel Misfueling,1,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapII-partA-sec7545,,,
RCRA-9003-GHS,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",GHS,Gasoline High Sulfur,"RCRA 9003 UST Release Detection, Prevention, Correction Regulations GHS Gasoline High Sulfur",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
TSCA-402-NORPTG,TSCA,402,"Lead-Based Paint Activities, Training and/or Certification",NORPTG,Failure To Report Information As Required,"TSCA 402 Lead-Based Paint Activities, Training and/or Certification NORPTG Failure To Report Information As Required",1,https://www.epa.gov/laws-regulations/summary-toxic-substances-control-act,https://www.govinfo.gov/app/details/USCODE-2017-title15/USCODE-2017-title15-chap53-subchapI-sec2601,,,,,
FIFRA-12A2H-OTHER,FIFRA,12A2H,Contrary Use - Experimental Permit,OTHER,Other/Miscellaneous,FIFRA 12A2H Contrary Use - Experimental Permit OTHER Other/Miscellaneous,1,https://www.epa.gov/laws-regulations/summary-federal-insecticide-fungicide-and-rodenticide-act,,,,,,
TSCA-5H-NORPTG,TSCA,5H,Failure To Comply With New Chemical,NORPTG,Failure To Report Information As Required,TSCA 5H Failure To Comply With New Chemical NORPTG Failure To Report Information As Required,1,https://www.epa.gov/laws-regulations/summary-toxic-substances-control-act,https://www.govinfo.gov/app/details/USCODE-2017-title15/USCODE-2017-title15-chap53-subchapI-sec2601,,,,,
CAA-211F-CG,CAA,211F,Clean Air Act,CG,Conventional Gasoline,CAA 211F Clean Air Act CG Conventional Gasoline,1,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapII-partA-sec7545,,,
TSCA-OTHER-PMN,TSCA,OTHER,Violations not covered elsewhere,PMN,Pre-Manufacturing Notice Requirements,TSCA OTHER Violations not covered elsewhere PMN Pre-Manufacturing Notice Requirements,1,https://www.epa.gov/laws-regulations/summary-toxic-substances-control-act,https://www.govinfo.gov/app/details/USCODE-2017-title15/USCODE-2017-title15-chap53-subchapI-sec2601,,,,,
EPCRA-313-ASB,EPCRA,313,Toxic Chemical Release Reporting (TRI),ASB,Asbestos Requirement Violation (CAA),EPCRA 313 Toxic Chemical Release Reporting (TRI) ASB Asbestos Requirement Violation (CAA),1,https://www.epa.gov/laws-regulations/summary-emergency-planning-community-right-know-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapI-sec11001,https://www.epa.gov/toxics-release-inventory-tri-program,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapII-sec11023,,,
RCRA-9003-TRACK,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",TRACK,Tracking Form Requirements,"RCRA 9003 UST Release Detection, Prevention, Correction Regulations TRACK Tracking Form Requirements",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
SDWA-1422/1423-OPMNT,SDWA,1422/1423,UIC Regulations Classes I - V,OPMNT,Operation And Maintenance,SDWA 1422/1423 UIC Regulations Classes I - V OPMNT Operation And Maintenance,1,https://www.epa.gov/laws-regulations/summary-safe-drinking-water-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap6A-subchapXII-partA-sec300f,,,,,
TSCA-15-2-STR,TSCA,15-2,Knowing Commercial Use [15(2)],STR,Violation Of Storage Facility Requirements,TSCA 15-2 Knowing Commercial Use [15(2)] STR Violation Of Storage Facility Requirements,1,https://www.epa.gov/laws-regulations/summary-toxic-substances-control-act,https://www.govinfo.gov/app/details/USCODE-2017-title15/USCODE-2017-title15-chap53-subchapI-sec2601,,,,,
TSCA-5E-AOVIOL,TSCA,5E,Failure To Comply With 5E Consent Order,AOVIOL,Violation Of A Previously Issued AO,TSCA 5E Failure To Comply With 5E Consent Order AOVIOL Violation Of A Previously Issued AO,1,https://www.epa.gov/laws-regulations/summary-toxic-substances-control-act,https://www.govinfo.gov/app/details/USCODE-2017-title15/USCODE-2017-title15-chap53-subchapI-sec2601,,,,,
CERCLA-106A-UICMON,CERCLA,106A,Imminent & Substantial Endangerment Order,UICMON,Monitoring Requirements,CERCLA 106A Imminent & Substantial Endangerment Order UICMON Monitoring Requirements,1,https://www.epa.gov/laws-regulations/summary-comprehensive-environmental-response-compensation-and-liability-act,,,,,,
RCRA-9003-SPILL,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",SPILL,Oil Spill Violation Under CWA/OPA,"RCRA 9003 UST Release Detection, Prevention, Correction Regulations SPILL Oil Spill Violation Under CWA/OPA",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
MPRSA-101A-NONOTE,MPRSA,101A,"Mar. Prot, Res & Sanc Act",NONOTE,Failure To Notify,"MPRSA 101A Mar. Prot, Res & Sanc Act NONOTE Failure To Notify",1,https://www.epa.gov/laws-regulations/summary-marine-protection-research-and-sanctuaries-act,,,,,,
SDWA-1431-UNREG,SDWA,1431,Emergency Powers,UNREG,Unregulated Wastes,SDWA 1431 Emergency Powers UNREG Unregulated Wastes,1,https://www.epa.gov/laws-regulations/summary-safe-drinking-water-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap6A-subchapXII-partA-sec300f,,,,,
SDWA-1423C-NOPRMT,SDWA,1423C,UIC - Violation of 1423(c) AO,NOPRMT,"Discharge, Emission Or Activity WO Required Permit","SDWA 1423C UIC - Violation of 1423(c) AO NOPRMT Discharge, Emission Or Activity WO Required Permit",1,https://www.epa.gov/laws-regulations/summary-safe-drinking-water-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap6A-subchapXII-partA-sec300f,,,,,
TSCA-15-2-PMN,TSCA,15-2,Knowing Commercial Use [15(2)],PMN,Pre-Manufacturing Notice Requirements,TSCA 15-2 Knowing Commercial Use [15(2)] PMN Pre-Manufacturing Notice Requirements,1,https://www.epa.gov/laws-regulations/summary-toxic-substances-control-act,https://www.govinfo.gov/app/details/USCODE-2017-title15/USCODE-2017-title15-chap53-subchapI-sec2601,,,,,
CAA-213-VEHCL,CAA,213,Non-road Engines & Vehicles,VEHCL,Motor Vehicle Requirements,CAA 213 Non-road Engines & Vehicles VEHCL Motor Vehicle Requirements,1,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapII-partA-sec7547,,,
SDWA-OTHER-PWSNP,SDWA,OTHER,Violations not covered elsewhere,PWSNP,PWS Notification To Public,SDWA OTHER Violations not covered elsewhere PWSNP PWS Notification To Public,1,https://www.epa.gov/laws-regulations/summary-safe-drinking-water-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap6A-subchapXII-partA-sec300f,,,,,
CWA-402-SLUDGE,CWA,402,Clean Water Act,SLUDGE,Violation Of Sludge Disposal Requirements,CWA 402 Clean Water Act SLUDGE Violation Of Sludge Disposal Requirements,1,https://www.epa.gov/enforcement/clean-water-act-cwa-and-federal-facilities,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapI-sec1251,,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapIV-sec1342,,,
SDWA-1412/1414-VOC,SDWA,1412/1414,National Drinking Water Regulations,VOC,Volatile Organic Compound,SDWA 1412/1414 National Drinking Water Regulations VOC Volatile Organic Compound,1,https://www.epa.gov/laws-regulations/summary-safe-drinking-water-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap6A-subchapXII-partA-sec300f,,,,,
CERCLA-104A-LDT,CERCLA,104A,CERCLA 104(a),LDT,Land Disposal & Treatment,CERCLA 104A CERCLA 104(a) LDT Land Disposal & Treatment,1,https://www.epa.gov/laws-regulations/summary-comprehensive-environmental-response-compensation-and-liability-act,,,,,,
RCRA-9003-SLUDGE,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",SLUDGE,Violation Of Sludge Disposal Requirements,"RCRA 9003 UST Release Detection, Prevention, Correction Regulations SLUDGE Violation Of Sludge Disposal Requirements",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
CAA-213-SUV,CAA,213,Non-road Engines & Vehicles,SUV,Sale Of Uncertified Vehicle/Engine,CAA 213 Non-road Engines & Vehicles SUV Sale Of Uncertified Vehicle/Engine,1,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapII-partA-sec7547,,,
CAA-219-UBS,CAA,219,Urban Bus Standards,UBS,Urban Bus,CAA 219 Urban Bus Standards UBS Urban Bus,1,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapII-partA-sec7554,,,
RCRA-9003-L8R,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",L8R,Failure to retain disclosure records,"RCRA 9003 UST Release Detection, Prevention, Correction Regulations L8R Failure to retain disclosure records",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
RCRA-9003-2BA,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",2BA,Failure/Refusal To Prepare/Keep Records,"RCRA 9003 UST Release Detection, Prevention, Correction Regulations 2BA Failure/Refusal To Prepare/Keep Records",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
CERCLA-104000-CON,CERCLA,1.04E+05,Entry Access,CON,Container Requirements,CERCLA 104E3 Entry Access CON Container Requirements,1,https://www.epa.gov/laws-regulations/summary-comprehensive-environmental-response-compensation-and-liability-act,,,,,,
CERCLA-107-UIC,CERCLA,107,Superfund,UIC,UIC/SDWA,CERCLA 107 Superfund UIC UIC/SDWA,1,https://www.epa.gov/laws-regulations/summary-comprehensive-environmental-response-compensation-and-liability-act,,,,,,
CERCLA-106-GFR,CERCLA,106,Imminent & Substantial Endangerment Order,GFR,General Facility Requirements,CERCLA 106 Imminent & Substantial Endangerment Order GFR General Facility Requirements,1,https://www.epa.gov/laws-regulations/summary-comprehensive-environmental-response-compensation-and-liability-act,,,,,,
CERCLA-122-FIN,CERCLA,122,Superfund,FIN,Violation Of Financial Reponsibility Requirements,CERCLA 122 Superfund FIN Violation Of Financial Reponsibility Requirements,1,https://www.epa.gov/laws-regulations/summary-comprehensive-environmental-response-compensation-and-liability-act,,,,,,
RCRA-9003-LBAN,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",LBAN,Land Ban,"RCRA 9003 UST Release Detection, Prevention, Correction Regulations LBAN Land Ban",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
EPCRA-313-PMN,EPCRA,313,Toxic Chemical Release Reporting (TRI),PMN,Pre-Manufacturing Notice Requirements,EPCRA 313 Toxic Chemical Release Reporting (TRI) PMN Pre-Manufacturing Notice Requirements,1,https://www.epa.gov/laws-regulations/summary-emergency-planning-community-right-know-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapI-sec11001,https://www.epa.gov/toxics-release-inventory-tri-program,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapII-sec11023,,,
RCRA-9003-6PK,RCRA,9003,"UST Release Detection, Prevention, Correction Regulations",6PK,Failure Maintain Records (Invalid 12/91),"RCRA 9003 UST Release Detection, Prevention, Correction Regulations 6PK Failure Maintain Records (Invalid 12/91)",1,https://www.epa.gov/laws-regulations/summary-resource-conservation-and-recovery-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapI-sec6901,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap82-subchapIX-sec6991b,,,
EPCRA-313-PWSMR,EPCRA,313,Toxic Chemical Release Reporting (TRI),PWSMR,PWS Monitoring/Reporting,EPCRA 313 Toxic Chemical Release Reporting (TRI) PWSMR PWS Monitoring/Reporting,1,https://www.epa.gov/laws-regulations/summary-emergency-planning-community-right-know-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapI-sec11001,https://www.epa.gov/toxics-release-inventory-tri-program,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapII-sec11023,,,
FIFRA-OTHER-OTHER,FIFRA,OTHER,Violations not covered elsewhere,OTHER,Other/Miscellaneous,FIFRA OTHER Violations not covered elsewhere OTHER Other/Miscellaneous,1,https://www.epa.gov/laws-regulations/summary-federal-insecticide-fungicide-and-rodenticide-act,,,,,,
CERCLA-122A-AOVIOL,CERCLA,122A,Agreement to Perform Work Under 104B,AOVIOL,Violation Of A Previously Issued AO,CERCLA 122A Agreement to Perform Work Under 104B AOVIOL Violation Of A Previously Issued AO,1,https://www.epa.gov/laws-regulations/summary-comprehensive-environmental-response-compensation-and-liability-act,,,,,,
TSCA-203-EMIS,TSCA,203,EPA Regulations - Asbestos in Schools,EMIS,Air Emissions Not Otherwise Specified,TSCA 203 EPA Regulations - Asbestos in Schools EMIS Air Emissions Not Otherwise Specified,1,https://www.epa.gov/laws-regulations/summary-toxic-substances-control-act,https://www.govinfo.gov/app/details/USCODE-2017-title15/USCODE-2017-title15-chap53-subchapI-sec2601,,,,,
TSCA-6A-ACC,TSCA,6A,"Hazardous Chemicals, not otherwise specified",ACC,Accreditation,"TSCA 6A Hazardous Chemicals, not otherwise specified ACC Accreditation",1,https://www.epa.gov/laws-regulations/summary-toxic-substances-control-act,https://www.govinfo.gov/app/details/USCODE-2017-title15/USCODE-2017-title15-chap53-subchapI-sec2601,,,,,
EPCRA-313-EFR,EPCRA,313,Toxic Chemical Release Reporting (TRI),EFR,Nonreporting/Failure To Rpt To EPA,EPCRA 313 Toxic Chemical Release Reporting (TRI) EFR Nonreporting/Failure To Rpt To EPA,1,https://www.epa.gov/laws-regulations/summary-emergency-planning-community-right-know-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapI-sec11001,https://www.epa.gov/toxics-release-inventory-tri-program,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapII-sec11023,,,
CAA-303-WKPR,CAA,303,Imminent/Substantial Endangerment,WKPR,Asbesto Demolition/Renovation Work Pratice Req.,CAA 303 Imminent/Substantial Endangerment WKPR Asbesto Demolition/Renovation Work Pratice Req.,1,https://www.epa.gov/laws-regulations/summary-clean-air-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapI-partA-sec7401,,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap85-subchapIII-sec7603,,,
SDWA-OTHER-PWSMCL,SDWA,OTHER,Violations not covered elsewhere,PWSMCL,PWS Maximum Contaminant Level,SDWA OTHER Violations not covered elsewhere PWSMCL PWS Maximum Contaminant Level,1,https://www.epa.gov/laws-regulations/summary-safe-drinking-water-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap6A-subchapXII-partA-sec300f,,,,,
CWA-402-STR,CWA,402,Clean Water Act,STR,Violation Of Storage Facility Requirements,CWA 402 Clean Water Act STR Violation Of Storage Facility Requirements,1,https://www.epa.gov/enforcement/clean-water-act-cwa-and-federal-facilities,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapI-sec1251,,https://www.govinfo.gov/app/details/USCODE-2017-title33/USCODE-2017-title33-chap26-subchapIV-sec1342,,,
EPCRA-313-SPILL,EPCRA,313,Toxic Chemical Release Reporting (TRI),SPILL,Oil Spill Violation Under CWA/OPA,EPCRA 313 Toxic Chemical Release Reporting (TRI) SPILL Oil Spill Violation Under CWA/OPA,1,https://www.epa.gov/laws-regulations/summary-emergency-planning-community-right-know-act,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapI-sec11001,https://www.epa.gov/toxics-release-inventory-tri-program,https://www.govinfo.gov/app/details/USCODE-2017-title42/USCODE-2017-title42-chap116-subchapII-sec11023,,,
